isin;name;ask;bid;currency;dt
NLBNPIT304E3;Certificato NLBNPIT304E3 - Coupon: -% (-% p.a.) - Barrier: -%;101.93;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304J2;Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%;102.03;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303V9;Certificato NLBNPIT303V9 - Coupon: -% (-% p.a.) - Barrier: -%;84.55;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30374;Certificato NLBNPIT30374 - Coupon: -% (-% p.a.) - Barrier: -%;88.27;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303D7;Certificato NLBNPIT303D7 - Coupon: -% (-% p.a.) - Barrier: -%;101.38;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30507;Certificato NLBNPIT30507 - Coupon: -% (-% p.a.) - Barrier: -%;95.35;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30382;Certificato NLBNPIT30382 - Coupon: -% (-% p.a.) - Barrier: -%;87.93;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304D5;Certificato NLBNPIT304D5 - Coupon: -% (-% p.a.) - Barrier: -%;103.01;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30325;Certificato NLBNPIT30325 - Coupon: -% (-% p.a.) - Barrier: -%;99.15;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30358;Certificato NLBNPIT30358 - Coupon: -% (-% p.a.) - Barrier: -%;105.68;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304W5;Certificato NLBNPIT304W5 - Coupon: -% (-% p.a.) - Barrier: -%;101.89;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2T027;Nvidia | Palantir Technologies | Tesla - Coupon: 1.35% (16.20% p.a.) - Barrier: 45%;94.61;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304Z8;Certificato NLBNPIT304Z8 - Coupon: -% (-% p.a.) - Barrier: -%;98.33;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304L8;Certificato NLBNPIT304L8 - Coupon: -% (-% p.a.) - Barrier: -%;99.11;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304K0;Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%;97.98;0.00;EUR;2026-07-02-11-47-59
NLBNPIT21T57;Certificato NLBNPIT21T57 - Coupon: -% (-% p.a.) - Barrier: -%;91.37;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305R2;Certificato NLBNPIT305R2 - Coupon: -% (-% p.a.) - Barrier: -%;99.19;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30341;Certificato NLBNPIT30341 - Coupon: -% (-% p.a.) - Barrier: -%;108.15;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30622;Certificato NLBNPIT30622 - Coupon: -% (-% p.a.) - Barrier: -%;1.00000;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303A3;Certificato NLBNPIT303A3 - Coupon: -% (-% p.a.) - Barrier: -%;112.13;0.00;EUR;2026-07-02-11-47-59
NLBNPIT300C5;Certificato NLBNPIT300C5 - Coupon: -% (-% p.a.) - Barrier: -%;103.40;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304P9;Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%;99.60;0.00;EUR;2026-07-02-11-47-59
NLBNPIT302Z2;Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%;106.14;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30333;Certificato NLBNPIT30333 - Coupon: -% (-% p.a.) - Barrier: -%;93.65;0.00;EUR;2026-07-02-11-47-59
NLBNPIT302V1;Certificato NLBNPIT302V1 - Coupon: -% (-% p.a.) - Barrier: -%;108.79;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304Y1;Certificato NLBNPIT304Y1 - Coupon: -% (-% p.a.) - Barrier: -%;102.53;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30309;Banca Monte dei Paschi di Siena | BBVA | CaixaBank | Société Générale - Coupon: 12.60% p.a. - Barrier: 50.51%;111.13;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30614;SpaceX Tesla - Premi Fissi Cash Collect - Coupon: 1.09% (-% p.a.) - Barrier: 40%;1.00000;0.00;EUR;2026-07-02-11-47-59
NLBNPIT302W9;Certificato NLBNPIT302W9 - Coupon: -% (-% p.a.) - Barrier: -%;104.65;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303M8;Certificato NLBNPIT303M8 - Coupon: -% (-% p.a.) - Barrier: -%;103.90;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304X3;Certificato NLBNPIT304X3 - Coupon: -% (-% p.a.) - Barrier: -%;101.60;0.00;EUR;2026-07-02-11-47-59
NLBNPIT302Y5;Banca Monte dei Paschi di Siena | Banco BPM | BPER Banca | Unicredit - Coupon: 15.60% p.a. - Barrier: 45.60%;111.90;0.00;EUR;2026-07-02-11-47-59
NLBNPIT300T9;Tesla - Coupon: 1.12% (13.44% p.a.) - Barrier: 60%;99.49;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304N4;Certificato NLBNPIT304N4 - Coupon: -% (-% p.a.) - Barrier: -%;97.23;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2TQK4;Certificato NLBNPIT2TQK4 - Coupon: -% (-% p.a.) - Barrier: -%;64.88;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304M6;Certificato NLBNPIT304M6 - Coupon: -% (-% p.a.) - Barrier: -%;98.27;0.00;EUR;2026-07-02-11-47-59
NLBNPIT30150;Certificato NLBNPIT30150 - Coupon: -% (-% p.a.) - Barrier: -%;95.58;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305X0;Certificato NLBNPIT305X0 - Coupon: -% (-% p.a.) - Barrier: -%;1.00000;0.00;EUR;2026-07-02-11-47-59
NLBNPIT300U7;Certificato NLBNPIT300U7 - Coupon: -% (-% p.a.) - Barrier: -%;89.67;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2XBR3;Certificato NLBNPIT2XBR3 - Coupon: -% (-% p.a.) - Barrier: -%;96.77;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2SP93;Certificato NLBNPIT2SP93 - Coupon: -% (-% p.a.) - Barrier: -%;98.30;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305N1;Certificato NLBNPIT305N1 - Coupon: -% (-% p.a.) - Barrier: -%;101.44;0.00;EUR;2026-07-02-11-47-59
NLBNPIT304S3;Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%;106.39;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305E0;Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%;100.63;0.00;EUR;2026-07-02-11-47-59
NLBNPIT21TB7;C3.AI | KLA | UiPath - Coupon: 1.30% (15.60% p.a.) - Barrier: 40%;55.22;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2EPV5;Certificato NLBNPIT2EPV5 - Coupon: -% (-% p.a.) - Barrier: -%;96.31;0.00;EUR;2026-07-02-11-47-59
NLBNPIT2HHH4;ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%;95.76;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305S0;Broadcom Intel Nvidia Oracle - Coupon: 1.89% (-% p.a.) - Barrier: 45%;95.92;0.00;EUR;2026-07-02-11-47-59
NLBNPIT305L5;Certificato NLBNPIT305L5 - Coupon: -% (-% p.a.) - Barrier: -%;101.01;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303F2;Certificato NLBNPIT303F2 - Coupon: -% (-% p.a.) - Barrier: -%;103.89;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303G0;Certificato NLBNPIT303G0 - Coupon: -% (-% p.a.) - Barrier: -%;102.24;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303P1;Certificato NLBNPIT303P1 - Coupon: -% (-% p.a.) - Barrier: -%;102.10;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303E5;Certificato NLBNPIT303E5 - Coupon: -% (-% p.a.) - Barrier: -%;103.98;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303I6;Certificato NLBNPIT303I6 - Coupon: -% (-% p.a.) - Barrier: -%;103.49;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303S5;Certificato NLBNPIT303S5 - Coupon: -% (-% p.a.) - Barrier: -%;104.05;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303C9;Certificato NLBNPIT303C9 - Coupon: -% (-% p.a.) - Barrier: -%;102.68;0.00;EUR;2026-07-02-11-47-59
NLBNPIT303O4;Certificato NLBNPIT303O4 - Coupon: -% (-% p.a.) - Barrier: -%;97.94;0.00;EUR;2026-07-02-11-47-59
