isin,name,ask,bid,currency,dt
NLBNPIT303I6,Allianz Assicurazioni Generali Intesa Sanpaolo Unicredit,100.96,0.00,EUR,2026-06-09-10-04-59
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,70.78,0.00,EUR,2026-06-09-10-04-59
NLBNPIT300C5,BANCA MONTE DEI PASCHI DI SIENA Step-Down Cash Collect,103.00,0.00,EUR,2026-06-09-10-04-59
NLBNPIT303E5,Banca MPS Santander,104.56,0.00,EUR,2026-06-09-10-04-59
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,96.18,0.00,EUR,2026-06-09-10-04-59
NLBNPIT2T027,Palantir Tesla Nvidia Booster Cash Collect,96.39,0.00,EUR,2026-06-09-10-04-59
NLBNPIT304S3,Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%,98.63,0.00,EUR,2026-06-09-10-04-59
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,63.74,0.00,EUR,2026-06-09-10-04-59
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,95.94,0.00,EUR,2026-06-09-10-04-59
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,96.78,0.00,EUR,2026-06-09-10-04-59
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,110.50,0.00,EUR,2026-06-09-10-04-59
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,95.17,0.00,EUR,2026-06-09-10-04-59
