isin,name,ask,bid,currency,dt
NLBNPIT30325,Eni Generali Poste Italiane Unicredit Protection Booster Cash Collect,106.24,0.00,EUR,2026-06-04-14-51-33
NLBNPIT30341,Generali Swiss Re Scor Unipol Assicurazioni Protection Booster Cash Collect,102.96,0.00,EUR,2026-06-04-14-51-33
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1.27% (15.24% p.a.) - Barrier: 60%,100.21,0.00,EUR,2026-06-04-14-51-33
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.77,0.00,EUR,2026-06-04-14-51-33
NLBNPIT300H4,Stellantis,80.78,0.00,EUR,2026-06-04-14-51-33
NLBNPIT303G0,Banca MPS Banco BPM Bper Unicredit,100.39,0.00,EUR,2026-06-04-14-51-33
NLBNPIT2XBR3,BPM Kering Moncler STM Premi Fissi Cash Collect 15% 11-06,98.49,0.00,EUR,2026-06-04-14-51-33
NLBNPIT303C9,Unicredit Intesa Sanpaolo Banco BPM,100.90,0.00,EUR,2026-06-04-14-51-33
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,100.47,0.00,EUR,2026-06-04-14-51-33
NLBNPIT304M6,Rheinmetall | Fincantieri | Boeing - Coupon: 1.25% (15% p.a.) - Barrier: 55%,98.82,0.00,EUR,2026-06-04-14-51-33
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,70.93,0.00,EUR,2026-06-04-14-51-33
NLBNPIT302Y5,Banca MPS Banco BPM Bper Banca Unicredit Protection Booster Cash Collect,110.23,0.00,EUR,2026-06-04-14-51-33
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,62.40,0.00,EUR,2026-06-04-14-51-33
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.64,0.00,EUR,2026-06-04-14-51-33
NLBNPIT303E5,Banca MPS Santander,100.80,0.00,EUR,2026-06-04-14-51-33
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,93.33,0.00,EUR,2026-06-04-14-51-33
NLBNPIT30150,Coherent Leonardo Thales Premi Fissi Cash Collect Callable,100.30,0.00,EUR,2026-06-04-14-51-33
NLBNPIT302Z2,Intesa Sanpaolo Santander The Goldman Sachs Morgan Stanley,105.94,0.00,EUR,2026-06-04-14-51-33
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,100.62,0.00,EUR,2026-06-04-14-51-33
