isin,name,ask,bid,currency,dt
NLBNPIT303A3,Nvidia Intel Tesla Meta,111.57,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304G8,Banca Generali | Unicredit | Banca MPS | Bper - Coupon: 1.27% (15.24% p.a.) - Barrier: 60%,100.56,0.00,EUR,2026-05-28-09-55-37
NLBNPIT300H4,Stellantis,85.35,0.00,EUR,2026-05-28-09-55-37
NLBNPIT21TB7,Step-Down Cash Collect Kla Corp C3.AI Uipath,56.66,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304N4,ASML Holdings | Stellantis | CommerzBank | Siemens Energy - Coupon: 1.65% (19.80% p.a.) - Barrier: 45%,101.41,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303N6,Coherent Leonardo Rheinmetall,99.32,0.00,EUR,2026-05-28-09-55-37
NLBNPIT300U7,Palantir Technologies Step-Down Cash Collect,92.67,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304P9,Enel | Siemens Energy | Endesa - Coupon: 1.10% (13.20% p.a.) - Barrier: 50%,99.62,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304J2,Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%,100.56,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30333,Enel Leonardo Moncler Snam Protection Booster Cash Collect,94.60,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2QDD3,Amazon Dell Fortinet Oracle,91.09,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304Q7,Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%,100.38,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2SP93,AMD Google Amazon Meta Premi Fissi Cash Collect 11% 03-06,99.91,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30358,A2A Engie Veolia E.on,103.20,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30374,Boeing Rheinmetall Leonardo Thales,92.73,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2TQK4,Boeing Dassault Leonardo Rheinmetall Premi Fissi Cash Collect,75.57,0.00,EUR,2026-05-28-09-55-37
NLBNPIT304E3,Intesa Sanpaolo | Banco BPM - Coupon: 0.9% (10.80% p.a.) - Barrier: 60%,100.98,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2EPV5,Amazon Meta MSFT Nvidia Premi Fissi Cash Collect 11% 13-05,98.42,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303D7,Bper Intesa Sanpaolo,100.11,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303P1,BP PLC TotalEnergies Equinor Repsol,100.80,0.00,EUR,2026-05-28-09-55-37
NLBNPIT30309,Banca MPS BBVA Caixabank Societe Generale Protection Booster Cash Collect,109.60,0.00,EUR,2026-05-28-09-55-37
NLBNPIT21T57,Mercedes Ford Tesla Step-Down Cash Collect,97.62,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303M8,Assicurazioni Generali Unipol Zurich Insurance Axa,100.27,0.00,EUR,2026-05-28-09-55-37
NLBNPIT303F2,Azimut Banca MPS Fineco Unicredit,101.13,0.00,EUR,2026-05-28-09-55-37
NLBNPIT2HHH4,ERG Ferrari Leonardo Moncler Premi Fissi Cash Collect 14% 13-05,93.15,0.00,EUR,2026-05-28-09-55-37
