isin;name;ask;bid;currency;dt
NLBNPIT2HHH4;ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%;95.96;0.00;EUR;2026-07-03-17-13-14
NLBNPIT2T027;Nvidia | Palantir Technologies | Tesla - Coupon: 1.35% (16.20% p.a.) - Barrier: 45%;94.37;0.00;EUR;2026-07-03-17-13-14
NLBNPIT302W9;Certificato NLBNPIT302W9 - Coupon: -% (-% p.a.) - Barrier: -%;104.56;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304J2;Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%;102.91;0.00;EUR;2026-07-03-17-13-14
NLBNPIT30382;Certificato NLBNPIT30382 - Coupon: -% (-% p.a.) - Barrier: -%;88.52;0.00;EUR;2026-07-03-17-13-14
NLBNPIT2EPV5;Certificato NLBNPIT2EPV5 - Coupon: -% (-% p.a.) - Barrier: -%;95.04;0.00;EUR;2026-07-03-17-13-14
NLBNPIT302Y5;Banca Monte dei Paschi di Siena | Banco BPM | BPER Banca | Unicredit - Coupon: 15.60% p.a. - Barrier: 45.60%;111.96;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303A3;Certificato NLBNPIT303A3 - Coupon: -% (-% p.a.) - Barrier: -%;111.42;0.00;EUR;2026-07-03-17-13-14
NLBNPIT305S0;Broadcom Intel Nvidia Oracle - Coupon: 1.89% (-% p.a.) - Barrier: 45%;94.97;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303C9;Certificato NLBNPIT303C9 - Coupon: -% (-% p.a.) - Barrier: -%;102.93;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304S3;Bayer | Eli Lilly | Merck & co - Coupon: 1.15% (13.80% p.a.) - Barrier: 55%;106.88;0.00;EUR;2026-07-03-17-13-14
NLBNPIT30374;Certificato NLBNPIT30374 - Coupon: -% (-% p.a.) - Barrier: -%;89.68;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303E5;Certificato NLBNPIT303E5 - Coupon: -% (-% p.a.) - Barrier: -%;104.13;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304P9;Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%;100.99;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303I6;Certificato NLBNPIT303I6 - Coupon: -% (-% p.a.) - Barrier: -%;103.78;0.00;EUR;2026-07-03-17-13-14
NLBNPIT30309;Banca Monte dei Paschi di Siena | BBVA | CaixaBank | Société Générale - Coupon: 12.60% p.a. - Barrier: 50.51%;111.12;0.00;EUR;2026-07-03-17-13-14
NLBNPIT305E0;Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%;101.10;0.00;EUR;2026-07-03-17-13-14
NLBNPIT21T57;Certificato NLBNPIT21T57 - Coupon: -% (-% p.a.) - Barrier: -%;92.09;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304K0;Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%;98.67;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304Z8;EURO STOXX 50®, FTSE MIB Index, Kospi 200, Nikkei 225 Memory Cash Collect - Coupon: 1.30% (-% p.a.) - Barrier: 50%;99.69;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303Y3;Certificato NLBNPIT303Y3 - Coupon: -% (-% p.a.) - Barrier: -%;82.63;0.00;EUR;2026-07-03-17-13-14
NLBNPIT305V4;EchoStar Intuitive Machines Planet Labs - Enjoy Cash Collect - Coupon: 2.05% (-% p.a.) - Barrier: 30%;102.14;0.00;EUR;2026-07-03-17-13-14
NLBNPIT30341;Certificato NLBNPIT30341 - Coupon: -% (-% p.a.) - Barrier: -%;108.01;0.00;EUR;2026-07-03-17-13-14
NLBNPIT302Z2;Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%;106.15;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304L8;Certificato NLBNPIT304L8 - Coupon: -% (-% p.a.) - Barrier: -%;99.63;0.00;EUR;2026-07-03-17-13-14
NLBNPIT300H4;Stellantis - Coupon: 0.90% (10.80% p.a.) - Barrier: 60%;65.86;0.00;EUR;2026-07-03-17-13-14
NLBNPIT30358;Certificato NLBNPIT30358 - Coupon: -% (-% p.a.) - Barrier: -%;107.52;0.00;EUR;2026-07-03-17-13-14
NLBNPIT305N1;Certificato NLBNPIT305N1 - Coupon: -% (-% p.a.) - Barrier: -%;99.95;0.00;EUR;2026-07-03-17-13-14
NLBNPIT21TB7;C3.AI | KLA | UiPath - Coupon: 1.30% (15.60% p.a.) - Barrier: 40%;53.03;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303G0;Certificato NLBNPIT303G0 - Coupon: -% (-% p.a.) - Barrier: -%;102.51;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303N6;Certificato NLBNPIT303N6 - Coupon: -% (-% p.a.) - Barrier: -%;90.20;0.00;EUR;2026-07-03-17-13-14
NLBNPIT300T9;Tesla - Coupon: 1.12% (13.44% p.a.) - Barrier: 60%;97.10;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303S5;Certificato NLBNPIT303S5 - Coupon: -% (-% p.a.) - Barrier: -%;103.03;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304Y1;Certificato NLBNPIT304Y1 - Coupon: -% (-% p.a.) - Barrier: -%;102.59;0.00;EUR;2026-07-03-17-13-14
NLBNPIT302V1;Certificato NLBNPIT302V1 - Coupon: -% (-% p.a.) - Barrier: -%;108.88;0.00;EUR;2026-07-03-17-13-14
NLBNPIT305C4;Certificato NLBNPIT305C4 - Coupon: -% (-% p.a.) - Barrier: -%;98.26;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303O4;Certificato NLBNPIT303O4 - Coupon: -% (-% p.a.) - Barrier: -%;97.81;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304X3;Certificato NLBNPIT304X3 - Coupon: -% (-% p.a.) - Barrier: -%;101.70;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303M8;Certificato NLBNPIT303M8 - Coupon: -% (-% p.a.) - Barrier: -%;104.04;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304W5;Certificato NLBNPIT304W5 - Coupon: -% (-% p.a.) - Barrier: -%;102.43;0.00;EUR;2026-07-03-17-13-14
NLBNPIT2TQK4;Certificato NLBNPIT2TQK4 - Coupon: -% (-% p.a.) - Barrier: -%;66.60;0.00;EUR;2026-07-03-17-13-14
NLBNPIT304Q7;Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%;98.53;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303W7;Certificato NLBNPIT303W7 - Coupon: -% (-% p.a.) - Barrier: -%;88.20;0.00;EUR;2026-07-03-17-13-14
NLBNPIT303F2;Certificato NLBNPIT303F2 - Coupon: -% (-% p.a.) - Barrier: -%;104.20;0.00;EUR;2026-07-03-17-13-14
