isin;name;ask;bid;currency;dt
NLBNPIT303M8;Certificato NLBNPIT303M8 - Coupon: -% (-% p.a.) - Barrier: -%;103.60;0.00;EUR;2026-07-01-10-51-20
NLBNPIT30374;Certificato NLBNPIT30374 - Coupon: -% (-% p.a.) - Barrier: -%;85.52;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303D7;Certificato NLBNPIT303D7 - Coupon: -% (-% p.a.) - Barrier: -%;101.15;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304K0;Certificato NLBNPIT304K0 - Coupon: -% (-% p.a.) - Barrier: -%;98.15;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304M6;Certificato NLBNPIT304M6 - Coupon: -% (-% p.a.) - Barrier: -%;96.23;0.00;EUR;2026-07-01-10-51-20
NLBNPIT30382;Certificato NLBNPIT30382 - Coupon: -% (-% p.a.) - Barrier: -%;87.57;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304Z8;Certificato NLBNPIT304Z8 - Coupon: -% (-% p.a.) - Barrier: -%;100.00;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304D5;Certificato NLBNPIT304D5 - Coupon: -% (-% p.a.) - Barrier: -%;102.49;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305S0;Certificato NLBNPIT305S0 - Coupon: -% (-% p.a.) - Barrier: -%;98.09;0.00;EUR;2026-07-01-10-51-20
NLBNPIT30622;Certificato NLBNPIT30622 - Coupon: -% (-% p.a.) - Barrier: -%;1.00000;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304Y1;Certificato NLBNPIT304Y1 - Coupon: -% (-% p.a.) - Barrier: -%;102.35;0.00;EUR;2026-07-01-10-51-20
NLBNPIT302Z2;Certificato NLBNPIT302Z2 - Coupon: -% (-% p.a.) - Barrier: -%;105.89;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304J2;Enel | Poste Italiane | Leonardo - Coupon: 0.98% (11.76% p.a.) - Barrier: 60%;100.91;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305L5;Certificato NLBNPIT305L5 - Coupon: -% (-% p.a.) - Barrier: -%;100.47;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304W5;Certificato NLBNPIT304W5 - Coupon: -% (-% p.a.) - Barrier: -%;102.63;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304E3;Certificato NLBNPIT304E3 - Coupon: -% (-% p.a.) - Barrier: -%;101.30;0.00;EUR;2026-07-01-10-51-20
NLBNPIT2HHH4;ERG | Ferrari | Leonardo | Moncler - Coupon: 1.20% (14.00% p.a.) - Barrier: 55%;95.11;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304P9;Certificato NLBNPIT304P9 - Coupon: -% (-% p.a.) - Barrier: -%;100.53;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304X3;Certificato NLBNPIT304X3 - Coupon: -% (-% p.a.) - Barrier: -%;101.43;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303P1;Certificato NLBNPIT303P1 - Coupon: -% (-% p.a.) - Barrier: -%;102.06;0.00;EUR;2026-07-01-10-51-20
NLBNPIT2TQK4;Certificato NLBNPIT2TQK4 - Coupon: -% (-% p.a.) - Barrier: -%;61.92;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303E5;Certificato NLBNPIT303E5 - Coupon: -% (-% p.a.) - Barrier: -%;103.84;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304L8;Certificato NLBNPIT304L8 - Coupon: -% (-% p.a.) - Barrier: -%;98.71;0.00;EUR;2026-07-01-10-51-20
NLBNPIT300H4;Stellantis - Coupon: 0.90% (10.80% p.a.) - Barrier: 60%;68.08;0.00;EUR;2026-07-01-10-51-20
NLBNPIT300U7;Certificato NLBNPIT300U7 - Coupon: -% (-% p.a.) - Barrier: -%;86.53;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305E0;Certificato NLBNPIT305E0 - Coupon: -% (-% p.a.) - Barrier: -%;99.70;0.00;EUR;2026-07-01-10-51-20
NLBNPIT30341;Certificato NLBNPIT30341 - Coupon: -% (-% p.a.) - Barrier: -%;107.85;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305D2;Certificato NLBNPIT305D2 - Coupon: -% (-% p.a.) - Barrier: -%;99.03;0.00;EUR;2026-07-01-10-51-20
NLBNPIT2SP93;Certificato NLBNPIT2SP93 - Coupon: -% (-% p.a.) - Barrier: -%;95.99;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303W7;Certificato NLBNPIT303W7 - Coupon: -% (-% p.a.) - Barrier: -%;86.76;0.00;EUR;2026-07-01-10-51-20
NLBNPIT300C5;Certificato NLBNPIT300C5 - Coupon: -% (-% p.a.) - Barrier: -%;103.33;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304G8;Certificato NLBNPIT304G8 - Coupon: -% (-% p.a.) - Barrier: -%;104.10;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305I1;Certificato NLBNPIT305I1 - Coupon: -% (-% p.a.) - Barrier: -%;99.57;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304V7;Certificato NLBNPIT304V7 - Coupon: -% (-% p.a.) - Barrier: -%;101.74;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304N4;Certificato NLBNPIT304N4 - Coupon: -% (-% p.a.) - Barrier: -%;98.21;0.00;EUR;2026-07-01-10-51-20
NLBNPIT21T57;Certificato NLBNPIT21T57 - Coupon: -% (-% p.a.) - Barrier: -%;90.59;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303S5;Certificato NLBNPIT303S5 - Coupon: -% (-% p.a.) - Barrier: -%;103.20;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305N1;Certificato NLBNPIT305N1 - Coupon: -% (-% p.a.) - Barrier: -%;99.39;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303O4;Certificato NLBNPIT303O4 - Coupon: -% (-% p.a.) - Barrier: -%;98.69;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305Z5;Certificato NLBNPIT305Z5 - Coupon: -% (-% p.a.) - Barrier: -%;1.00000;0.00;EUR;2026-07-01-10-51-20
NLBNPIT302W9;Certificato NLBNPIT302W9 - Coupon: -% (-% p.a.) - Barrier: -%;104.60;0.00;EUR;2026-07-01-10-51-20
NLBNPIT304Q7;Alphabet | Microsoft | C3.AI - Coupon: 1.6% (19.80% p.a.) - Barrier: 45%;98.26;0.00;EUR;2026-07-01-10-51-20
NLBNPIT302Y5;Banca Monte dei Paschi di Siena | Banco BPM | BPER Banca | Unicredit - Coupon: 15.60% p.a. - Barrier: 45.60%;111.63;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303I6;Certificato NLBNPIT303I6 - Coupon: -% (-% p.a.) - Barrier: -%;102.80;0.00;EUR;2026-07-01-10-51-20
NLBNPIT30309;Banca Monte dei Paschi di Siena | BBVA | CaixaBank | Société Générale - Coupon: 12.60% p.a. - Barrier: 50.51%;110.95;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305R2;Certificato NLBNPIT305R2 - Coupon: -% (-% p.a.) - Barrier: -%;98.82;0.00;EUR;2026-07-01-10-51-20
NLBNPIT305H3;Certificato NLBNPIT305H3 - Coupon: -% (-% p.a.) - Barrier: -%;98.37;0.00;EUR;2026-07-01-10-51-20
NLBNPIT21TB7;C3.AI | KLA | UiPath - Coupon: 1.30% (15.60% p.a.) - Barrier: 40%;52.82;0.00;EUR;2026-07-01-10-51-20
NLBNPIT303F2;Certificato NLBNPIT303F2 - Coupon: -% (-% p.a.) - Barrier: -%;103.30;0.00;EUR;2026-07-01-10-51-20
